TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000005.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000057.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000058.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000059.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000062.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000065.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000066.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000069.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000070.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000071.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000075.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000076.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000079.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000087.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000088.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000092.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000093.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000094.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000098.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000099.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000104.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000108.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000111.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000113.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000115.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000122.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000124.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000128.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000132.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000134.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000142.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000184.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000186.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000189.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000190.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000195.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000196.jpg, Brick
TRAIN, gs://constructionmaterialssmallerdataset/Brick/00000197.jpg, Brick
